reqYymm,year,cstmSgn,portCd,statKor,expCnt,expDlr,impCnt,impDlr,balPayments
202412,202412,101,KRTGH,동해항,0,0,1,14600,-14600
202412,202412,102,KRTGH,동해항,2,97818,0,0,97818
202412,202412,120,KRTGH,동해항,5,5259,0,0,5259
202412,202412,130,KRTGH,동해항,7,92009,0,0,92009
202412,202412,131,KRTGH,동해항,11,479480,0,0,479480
202412,202412,151,KRTGH,동해항,78,2361601,0,0,2361601
202412,202412,153,KRTGH,동해항,2,24433,0,0,24433
202412,202412,016,KRTJI,당진항,13,14995248,85,342664011,-327668763
202412,202412,020,KRTJI,당진항,63,11609430,0,0,11609430
202412,202412,030,KRTJI,당진항,0,0,1,40,-40
202412,202412,039,KRTJI,당진항,23,1332748,0,0,1332748
202412,202412,053,KRTJI,당진항,5,703037,0,0,703037
202412,202412,060,KRTJI,당진항,40,5822475,0,0,5822475
202412,202412,070,KRTJI,당진항,2,21427,0,0,21427
202412,202412,080,KRTJI,당진항,30,2060863,0,0,2060863
202412,202412,122,KRTJI,당진항,5,1409665,0,0,1409665
202412,202412,152,KRTJI,당진항,687,246632447,1,111,246632336
202412,202412,154,KRTJI,당진항,0,0,10,107815645,-107815645
202412,202412,016,KRTSN,대산항,1,1345345,1,55,1345290
202412,202412,020,KRTSN,대산항,0,0,2,118,-118
202412,202412,060,KRTSN,대산항,1,306071,0,0,306071
202412,202412,110,KRTSN,대산항,1,1051050,0,0,1051050
202412,202412,154,KRTSN,대산항,541,1251441516,188,2315008745,-1063567229
202412,202412,030,KRTYG,통영항,28,447839,0,0,447839
202412,202412,039,KRTYG,통영항,5,116233,0,0,116233
202412,202412,054,KRTYG,통영항,14,63620762,475,84300025,-20679263
202412,202412,110,KRTYG,통영항,5,64726,0,0,64726
202412,202412,016,KRUSN,울산항,2,337050,0,0,337050
202412,202412,030,KRUSN,울산항,2,3381138,8,6866,3374272
202412,202412,039,KRUSN,울산항,1,4588269,0,0,4588269
202412,202412,053,KRUSN,울산항,2,887599,0,0,887599
202412,202412,056,KRUSN,울산항,1,11128,0,0,11128
202412,202412,060,KRUSN,울산항,18,14774950,0,0,14774950
202412,202412,062,KRUSN,울산항,2,1071384,0,0,1071384
202412,202412,080,KRUSN,울산항,7,1384443,0,0,1384443
202412,202412,110,KRUSN,울산항,6329,4156485043,2417,3377830810,778654233
202412,202412,120,KRUSN,울산항,8,1273756,0,0,1273756
202412,202412,121,KRUSN,울산항,1,255900,0,0,255900
202412,202412,122,KRUSN,울산항,3,298177,0,0,298177
202412,202412,150,KRUSN,울산항,1,143289,0,0,143289
202412,202412,151,KRUSN,울산항,7,12697856,0,0,12697856
202412,202412,152,KRUSN,울산항,3,1499609,0,0,1499609
202412,202412,154,KRUSN,울산항,3,4482248,0,0,4482248
202412,202412,122,KRYMH,영일만항,0,0,78,20675660,-20675660
202412,202412,060,KRYOC,여천항,0,0,63,506524129,-506524129
202412,202412,030,KRYOS,여수항,0,0,9,1230,-1230
202412,202412,060,KRYOS,여수항,344,1605148842,263,2404482126,-799333284
202412,202412,010,KRZZZ,기타불개항,23,18134183,0,0,18134183
202412,202412,012,KRZZZ,기타불개항,0,0,1,11342,-11342
202412,202412,016,KRZZZ,기타불개항,0,0,4,3907,-3907
202412,202412,017,KRZZZ,기타불개항,0,0,11,240011,-240011
202412,202412,020,KRZZZ,기타불개항,0,0,36,2616180,-2616180
202412,202412,040,KRZZZ,기타불개항,0,0,1,28,-28
202412,202412,051,KRZZZ,기타불개항,1,16482,3,696061,-679579
202412,202412,054,KRZZZ,기타불개항,1,282,9,420813479,-420813197
202412,202412,062,KRZZZ,기타불개항,0,0,8,91020457,-91020457
202412,202412,070,KRZZZ,기타불개항,2,242850,5,773146,-530296
202412,202412,080,KRZZZ,기타불개항,1,1150,0,0,1150
202412,202412,081,KRZZZ,기타불개항,12,1549404,0,0,1549404
202412,202412,082,KRZZZ,기타불개항,2,6444,0,0,6444
202412,202412,090,KRZZZ,기타불개항,7,558019,0,0,558019
202412,202412,100,KRZZZ,기타불개항,2,2692,5,188987052,-188984360
202412,202412,121,KRZZZ,기타불개항,0,0,4,146550,-146550
202412,202412,080,KUV,군산공항,1,2567652,0,0,2567652
202412,202412,071,MWX,무안국제공항,0,0,38,141372,-141372
202412,202412,017,PUS,김해국제공항,3,1749922,6,1233093,516829
202412,202412,030,PUS,김해국제공항,257,6854106,117,194707,6659399
202412,202412,033,PUS,김해국제공항,43,635787,0,0,635787
202412,202412,037,PUS,김해국제공항,0,0,1,616,-616
202412,202412,039,PUS,김해국제공항,72,1140721,0,0,1140721
202412,202412,040,PUS,김해국제공항,2,12341,1,710,11631
202412,202412,050,PUS,김해국제공항,70,17520242,2,10697,17509545
202412,202412,051,PUS,김해국제공항,1,1600,3,53826,-52226
202412,202412,053,PUS,김해국제공항,67,1529023,1,1832,1527191
202412,202412,056,PUS,김해국제공항,12,101160,37,545513,-444353
202412,202412,060,PUS,김해국제공항,2,28674,0,0,28674
202412,202412,082,PUS,김해국제공항,1,400,0,0,400
202412,202412,110,PUS,김해국제공항,22,41588,3,11327,30261
202412,202412,120,PUS,김해국제공항,5,37537,0,0,37537
202412,202412,121,PUS,김해국제공항,4,4103,16,2201429,-2197326
202412,202412,122,PUS,김해국제공항,1,18139,0,0,18139
202412,202412,131,PUS,김해국제공항,1,3968,0,0,3968
202412,202412,140,PUS,김해국제공항,241,1650266,954,336058392,-334408126
202412,202412,151,PUS,김해국제공항,2,24680,0,0,24680
202412,202412,153,PUS,김해국제공항,2,50137,0,0,50137
202412,202412,030,TAE,대구국제공항,1,7675,0,0,7675
202412,202412,033,TAE,대구국제공항,2,58525,0,0,58525
202412,202412,120,TAE,대구국제공항,8,24587,136,481861,-457274
202412,202412,012,ZZZZZ,기타항,6,20823,0,0,20823
202412,202412,039,ZZZZZ,기타항,1,7019,0,0,7019
202412,202412,040,ZZZZZ,기타항,1,7968,0,0,7968
202412,202412,150,ZZZZZ,기타항,1,1400,0,0,1400
202412,총계,,-,-,1135404,61359249829,4668507,54866379965,6492869864
202501,202501,010,010,서울세관,30,1159,0,0,1159
202501,202501,012,010,서울세관,599,40733,0,0,40733
202501,202501,020,010,서울세관,1,2514,0,0,2514
202501,202501,130,010,서울세관,220,3275,0,0,3275
202501,202501,010,037,부산국제우편세관,3,680,0,0,680
202501,202501,011,037,부산국제우편세관,2,3783,0,0,3783
202501,202501,030,037,부산국제우편세관,9,12330,0,0,12330
202501,202501,033,037,부산국제우편세관,2,924,0,0,924
202501,202501,037,037,부산국제우편세관,0,0,26,73363,-73363
202501,202501,039,037,부산국제우편세관,3,915,0,0,915
202501,202501,040,037,부산국제우편세관,0,0,3,3022,-3022
202501,202501,050,037,부산국제우편세관,1,2009,0,0,2009
202501,202501,130,037,부산국제우편세관,1,3235,0,0,3235
202501,202501,040,040,인천공항세관,0,0,13,28791,-28791
202501,202501,151,CJJ,청주국제공항,0,0,73,259830,-259830
202501,202501,040,CJU,제주국제공항,1,10941,2,6620,4321
202501,202501,090,CJU,제주국제공항,0,0,158,613561,-613561
202501,202501,154,CJU,제주국제공항,1,2000000,0,0,2000000
202501,202501,010,GMP,김포국제공항,20,2242849,0,0,2242849
202501,202501,011,GMP,김포국제공항,3,14345,0,0,14345
202501,202501,012,GMP,김포국제공항,8,967,0,0,967
202501,202501,017,GMP,김포국제공항,12,35155,0,0,35155
202501,202501,020,GMP,김포국제공항,22,45196,0,0,45196
202501,202501,023,GMP,김포국제공항,296,1928679,0,0,1928679
202501,202501,030,GMP,김포국제공항,7,144,0,0,144
202501,202501,040,GMP,김포국제공항,14436,1653673,9,311137,1342536
202501,202501,041,GMP,김포국제공항,245,1444217,1109,52508755,-51064538
202501,202501,120,GMP,김포국제공항,2,2202,0,0,2202
202501,202501,121,GMP,김포국제공항,0,0,12,321786,-321786
202501,202501,130,GMP,김포국제공항,98,17724,0,0,17724
202501,202501,131,GMP,김포국제공항,5,38337,0,0,38337
202501,202501,152,GMP,김포국제공항,1,11250,0,0,11250
202501,202501,010,ICN,인천국제공항,36388,140020509,1746,168030283,-28009774
202501,202501,011,ICN,인천국제공항,3768,6479025,1,4949,6474076
202501,202501,012,ICN,인천국제공항,11433,1655073064,1402,870385103,784687961
202501,202501,014,ICN,인천국제공항,8286,168154913,191,17153192,151001721
202501,202501,016,ICN,인천국제공항,9550,1559482115,3181,543853747,1015628368
202501,202501,017,ICN,인천국제공항,27301,316301839,3043,207492540,108809299
202501,202501,020,ICN,인천국제공항,12162,1067099086,2793,960451371,106647715
202501,202501,021,ICN,인천국제공항,19463,956188682,7949,827966821,128221861
202501,202501,023,ICN,인천국제공항,29228,207818892,852,105239366,102579526
202501,202501,030,ICN,인천국제공항,5122,115646177,751,53442050,62204127
202501,202501,033,ICN,인천국제공항,364,4367800,10,169942,4197858
202501,202501,039,ICN,인천국제공항,2880,9663464,189,22012179,-12348715
202501,202501,040,ICN,인천국제공항,369512,4959622505,2906856,7967373618,-3007751113
202501,202501,041,ICN,인천국제공항,5295,13771790,1967,97915562,-84143772
202501,202501,050,ICN,인천국제공항,524,10860571,84,7704510,3156061
202501,202501,051,ICN,인천국제공항,9,100660,205,10544290,-10443630
202501,202501,053,ICN,인천국제공항,4233,60133287,1476,56563180,3570107
202501,202501,054,ICN,인천국제공항,16,49906,5,35645,14261
202501,202501,056,ICN,인천국제공항,2364,59003932,1052,62457907,-3453975
202501,202501,060,ICN,인천국제공항,119,1558806,13,648047,910759
202501,202501,062,ICN,인천국제공항,90,15193489,9,60259,15133230
202501,202501,070,ICN,인천국제공항,75,1064250,45,7760097,-6695847
202501,202501,071,ICN,인천국제공항,2820,215767458,1639,457163866,-241396408
202501,202501,080,ICN,인천국제공항,115,4676132,4,646989,4029143
202501,202501,081,ICN,인천국제공항,494,16619337,127,5624619,10994718
202501,202501,082,ICN,인천국제공항,422,6178308,22,4265770,1912538
202501,202501,084,ICN,인천국제공항,14,166497,6,30326,136171
202501,202501,090,ICN,인천국제공항,297,367548,107,3503537,-3135989
202501,202501,100,ICN,인천국제공항,96,2695824,2,167298,2528526
202501,202501,101,ICN,인천국제공항,22,747763,3,50023,697740
202501,202501,102,ICN,인천국제공항,725,37422555,3,8178,37414377
202501,202501,110,ICN,인천국제공항,598,8127299,556,34368288,-26240989
202501,202501,120,ICN,인천국제공항,4281,93093392,185,14848833,78244559
202501,202501,121,ICN,인천국제공항,11719,1311593420,5682,1235976800,75616620
202501,202501,122,ICN,인천국제공항,212,2536277,16,309935,2226342
202501,202501,130,ICN,인천국제공항,18306,84553202,237,14633173,69920029
202501,202501,131,ICN,인천국제공항,5247,53842722,93,1013300,52829422
202501,202501,140,ICN,인천국제공항,280,2973720,929,21355902,-18382182
202501,202501,150,ICN,인천국제공항,3024,129949537,224,5159639,124789898
202501,202501,151,ICN,인천국제공항,6438,1323474134,810,135380345,1188093789
202501,202501,152,ICN,인천국제공항,8186,2322923788,2480,757121002,1565802786
202501,202501,153,ICN,인천국제공항,1300,29583712,57,4050540,25533172
202501,202501,154,ICN,인천국제공항,92,596877,5,150421,446456
202501,202501,010,KRBNP,부산신항,84,2210033,503,19017806,-16807773
202501,202501,011,KRBNP,부산신항,89,3701451,0,0,3701451
202501,202501,012,KRBNP,부산신항,339,9171105,5669,433307598,-424136493
202501,202501,014,KRBNP,부산신항,591,30143146,252,15229597,14913549
202501,202501,016,KRBNP,부산신항,479,53467382,1679,115097850,-61630468
202501,202501,017,KRBNP,부산신항,455,21044981,87,4117378,16927603
202501,202501,020,KRBNP,부산신항,532,31917593,699,28646274,3271319
202501,202501,021,KRBNP,부산신항,783,74920573,4804,381565274,-306644701
202501,202501,023,KRBNP,부산신항,356,21152650,98,14734099,6418551
202501,202501,030,KRBNP,부산신항,17457,1520099532,41711,4225887028,-2705787496
202501,202501,033,KRBNP,부산신항,749,38171317,2173,107072799,-68901482
202501,202501,039,KRBNP,부산신항,192,22811360,219,15227567,7583793
202501,202501,040,KRBNP,부산신항,33,1804569,401,21905223,-20100654
202501,202501,041,KRBNP,부산신항,26,969066,866,30423753,-29454687
202501,202501,050,KRBNP,부산신항,206,14711531,32,578925,14132606
202501,202501,051,KRBNP,부산신항,2,39816,71,25085520,-25045704
202501,202501,052,KRBNP,부산신항,1,6260,1,39600,-33340
202501,202501,053,KRBNP,부산신항,13209,394638027,735,44314197,350323830
202501,202501,054,KRBNP,부산신항,14,1246501,7,1612096,-365595
202501,202501,056,KRBNP,부산신항,317,24259561,232,36858061,-12598500
202501,202501,060,KRBNP,부산신항,2403,196800090,15,2670559,194129531
202501,202501,062,KRBNP,부산신항,698,64122794,38,38084882,26037912
202501,202501,070,KRBNP,부산신항,23,794869,71,15534942,-14740073
202501,202501,071,KRBNP,부산신항,1147,58547068,47,2809971,55737097
202501,202501,080,KRBNP,부산신항,90,8699195,48,2231407,6467788
202501,202501,081,KRBNP,부산신항,77,4834821,32,33525218,-28690397
202501,202501,082,KRBNP,부산신항,148,7265294,74,7161155,104139
202501,202501,084,KRBNP,부산신항,92,5480874,52,8102533,-2621659
202501,202501,090,KRBNP,부산신항,7,107022,84,2282598,-2175576
202501,202501,100,KRBNP,부산신항,24,2140185,0,0,2140185
202501,202501,101,KRBNP,부산신항,6,468895,0,0,468895
202501,202501,102,KRBNP,부산신항,108,8034037,8,311558,7722479
202501,202501,110,KRBNP,부산신항,2647,301451020,977,234647841,66803179
202501,202501,120,KRBNP,부산신항,1417,93627551,88,9822398,83805153
202501,202501,121,KRBNP,부산신항,1219,91741503,171,23446573,68294930
202501,202501,122,KRBNP,부산신항,350,27763711,47,18459330,9304381
202501,202501,130,KRBNP,부산신항,54,2438918,48,3710154,-1271236
202501,202501,131,KRBNP,부산신항,411,15700488,797,72614910,-56914422
202501,202501,140,KRBNP,부산신항,137,13521509,44,4676473,8845036
202501,202501,150,KRBNP,부산신항,390,30610773,18,4424483,26186290
202501,202501,151,KRBNP,부산신항,362,37685310,292,36814833,870477
202501,202501,152,KRBNP,부산신항,658,66772515,227,17285980,49486535
202501,202501,153,KRBNP,부산신항,264,11011253,46,3463133,7548120
202501,202501,154,KRBNP,부산신항,647,55103280,10,1267570,53835710
202501,202501,016,KRBOR,보령항,0,0,1,52,-52
202501,202501,084,KRBOR,보령항,0,0,27,377933994,-377933994
202501,202501,152,KRBOR,보령항,0,0,1,50,-50
202501,202501,090,KRCHA,제주항,1,98571,0,0,98571
202501,202501,012,KRCHF,진해항,1,619,0,0,619
202501,202501,017,KRCHF,진해항,1,10584,0,0,10584
202501,202501,030,KRCHF,진해항,4,150320375,0,0,150320375
202501,202501,051,KRCHF,진해항,0,0,1,1508745,-1508745
202501,202501,053,KRCHF,진해항,6,2875392,18,11192614,-8317222
202501,202501,153,KRCHF,진해항,2,5571,0,0,5571
202501,202501,080,KRCHG,장항항,2,1261822,12,13637983,-12376161
202501,202501,150,KRCHG,장항항,1,115809,0,0,115809
202501,202501,070,KRDBL,대불항,8,4413827,0,0,4413827
202501,202501,010,KRGIN,경인항,0,0,1,1221,-1221
202501,202501,012,KRGIN,경인항,0,0,2,29331,-29331
202501,202501,014,KRGIN,경인항,1,44375,0,0,44375
202501,202501,016,KRGIN,경인항,0,0,5,301598,-301598
202501,202501,020,KRGIN,경인항,167,2610869,911,29538592,-26927723
202501,202501,021,KRGIN,경인항,0,0,1,19484,-19484
202501,202501,023,KRGIN,경인항,6,148020,0,0,148020
202501,202501,040,KRGIN,경인항,0,0,2,83703,-83703
202501,202501,041,KRGIN,경인항,0,0,11,457438,-457438
202501,202501,053,KRGIN,경인항,0,0,34,263633,-263633
202501,202501,130,KRGIN,경인항,1,1114,0,0,1114
202501,202501,131,KRGIN,경인항,0,0,2,42387,-42387
202501,202501,151,KRGIN,경인항,2,20708,0,0,20708
202501,202501,100,KRHSA,호산항,0,0,1,5751816,-5751816
202501,202501,010,KRINC,인천항,1670,17664657,638,10618178,7046479
202501,202501,011,KRINC,인천항,134,4126363,0,0,4126363
202501,202501,012,KRINC,인천항,654,34886940,754,51418047,-16531107
202501,202501,014,KRINC,인천항,1429,88108670,141,9390787,78717883
202501,202501,016,KRINC,인천항,886,125868511,453,24104015,101764496
202501,202501,017,KRINC,인천항,1148,131661808,184,9397223,122264585
202501,202501,020,KRINC,인천항,51593,1249875370,478313,6366305016,-5116429646
202501,202501,021,KRINC,인천항,1667,86582739,389,29885695,56697044
202501,202501,023,KRINC,인천항,1742,291541469,56,3047264,288494205
202501,202501,030,KRINC,인천항,224,8871040,33,4048628,4822412
202501,202501,033,KRINC,인천항,50,1181182,38,1065337,115845
202501,202501,039,KRINC,인천항,208,1516732,5,575492,941240
202501,202501,040,KRINC,인천항,328,80791877,354,25337807,55454070
202501,202501,041,KRINC,인천항,20,952339,356,23423226,-22470887
202501,202501,050,KRINC,인천항,22,1393113,4,78425,1314688
202501,202501,053,KRINC,인천항,258,10635745,48,2061678,8574067
202501,202501,054,KRINC,인천항,3,59400,0,0,59400
202501,202501,056,KRINC,인천항,21,211659,0,0,211659
202501,202501,060,KRINC,인천항,32,811019,1,3131,807888
202501,202501,062,KRINC,인천항,32,431326,0,0,431326
202501,202501,070,KRINC,인천항,20,3589353,1,17463,3571890
202501,202501,071,KRINC,인천항,76,3853525,22,1165407,2688118
202501,202501,080,KRINC,인천항,38,6049983,0,0,6049983
202501,202501,081,KRINC,인천항,70,2498935,47,2164192,334743
202501,202501,082,KRINC,인천항,76,3877225,39,412862,3464363
202501,202501,084,KRINC,인천항,12,1014729,0,0,1014729
202501,202501,090,KRINC,인천항,0,0,9,446177,-446177
202501,202501,100,KRINC,인천항,7,1537015,2,4966,1532049
202501,202501,101,KRINC,인천항,1,10500,2,48323,-37823
202501,202501,102,KRINC,인천항,77,3571902,14,199270,3372632
202501,202501,110,KRINC,인천항,77,8458445,20,914012,7544433
202501,202501,120,KRINC,인천항,354,29351249,25,1943691,27407558
202501,202501,121,KRINC,인천항,260,45298027,81,4994125,40303902
202501,202501,122,KRINC,인천항,91,25113118,0,0,25113118
202501,202501,130,KRINC,인천항,459,14812068,55,1343632,13468436
202501,202501,131,KRINC,인천항,380,23842002,90,8841986,15000016
202501,202501,140,KRINC,인천항,0,0,1,26408,-26408
202501,202501,150,KRINC,인천항,221,15890152,26,758323,15131829
202501,202501,151,KRINC,인천항,355,50825032,97,11967563,38857469
202501,202501,152,KRINC,인천항,1033,211983277,273,9807944,202175333
202501,202501,153,KRINC,인천항,110,4439935,5,79405,4360530
202501,202501,154,KRINC,인천항,969,97965305,0,0,97965305
202501,202501,051,KRJSP,장승포항,1,12480000,1,1746427,10733573
202501,202501,010,KRKAN,광양항,1,30257,0,0,30257
202501,202501,011,KRKAN,광양항,3,76623,0,0,76623
202501,202501,012,KRKAN,광양항,16,502073,11,344671,157402
202501,202501,014,KRKAN,광양항,45,4870596,0,0,4870596
202501,202501,016,KRKAN,광양항,39,4078135,0,0,4078135
202501,202501,017,KRKAN,광양항,5,61923,0,0,61923
202501,202501,020,KRKAN,광양항,483,6610578,0,0,6610578
202501,202501,021,KRKAN,광양항,19,976646,0,0,976646
202501,202501,023,KRKAN,광양항,1,4795,0,0,4795
202501,202501,030,KRKAN,광양항,22,1576552,14,1007,1575545
202501,202501,033,KRKAN,광양항,17,476014,0,0,476014
