GInOut,esbCntcDt,forEmpTeu,forEmp_10,forEmp_20,forEmp_40,forEmp_99,korEmpTeu,korEmp_10,korEmp_20,korEmp_40,korEmp_99,mm,ocCt,prtAtCode,yyyy
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,02,2,030,2007
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,02,2,030,2007
1,2018-06-27 14:41:37.000,3483.00,0,457,1513,0,811.00,0,1,405,0,10,1,030,2007
2,2018-06-27 14:41:37.000,31327.00,24,12550,9322,54,2932.00,0,1048,942,0,10,1,030,2007
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,132.00,0,0,66,0,10,1,030,2007
4,2018-06-27 14:41:37.000,133.00,0,1,66,0,0.00,0,0,0,0,10,1,030,2007
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,126.00,0,124,1,0,10,2,030,2007
1,2018-06-27 14:41:37.000,4263.00,10,1152,1553,0,719.00,0,13,353,0,01,1,030,2007
2,2018-06-27 14:41:37.000,22305.00,21,7912,7055,120,4565.00,0,1423,1571,0,01,1,030,2007
3,2018-06-27 14:41:37.000,85.00,0,85,0,0,0.00,0,0,0,0,01,1,030,2007
4,2018-06-27 14:41:37.000,85.00,0,85,0,0,2.00,0,0,1,0,01,1,030,2007
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,161.00,0,139,11,0,01,2,030,2007
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,9.00,0,9,0,0,01,2,030,2007
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,01,2,030,2007
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,01,2,030,2007
2,2018-06-27 14:41:37.000,28293.00,11,13016,7543,82,1858.00,0,720,569,0,04,1,030,2008
3,2018-06-27 14:41:37.000,2.00,0,2,0,0,0.00,0,0,0,0,04,1,030,2008
4,2018-06-27 14:41:37.000,2.00,0,2,0,0,0.00,0,0,0,0,04,1,030,2008
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,301.00,0,301,0,0,04,2,030,2008
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,5.00,0,5,0,0,04,2,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,04,2,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,04,2,030,2008
1,2018-06-27 14:41:37.000,3522.00,0,268,1627,0,276.00,0,2,137,0,05,1,030,2008
2,2018-06-27 14:41:37.000,31114.00,10,15128,7560,382,2303.00,0,1245,529,0,05,1,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,05,1,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,05,1,030,2008
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,194.00,0,182,6,0,05,2,030,2008
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,65.00,0,61,2,0,05,2,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,05,2,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,05,2,030,2008
4,2018-06-27 14:41:37.000,50.00,0,50,0,0,0.00,0,0,0,0,08,1,030,2008
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,194.00,0,88,53,0,08,2,030,2008
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,57.00,0,55,1,0,08,2,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,08,2,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,08,2,030,2008
1,2018-06-27 14:41:37.000,5073.00,0,287,2393,0,431.00,0,85,173,0,10,1,030,2008
2,2018-06-27 14:41:37.000,31930.00,8,11566,10077,91,1903.00,0,805,549,0,10,1,030,2008
3,2018-06-27 14:41:37.000,11.00,0,5,3,0,0.00,0,0,0,0,10,1,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,10,1,030,2008
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,40.00,0,0,20,0,10,2,030,2008
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,98.00,0,50,24,0,10,2,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,10,2,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,10,2,030,2008
1,2018-06-27 14:41:37.000,1960.00,0,138,911,0,906.00,0,84,411,0,09,1,030,2008
2,2018-06-27 14:41:37.000,32149.00,11,13387,9332,41,2557.00,0,1235,644,15,09,1,030,2008
3,2018-06-27 14:41:37.000,6.00,0,2,2,0,0.00,0,0,0,0,09,1,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,09,1,030,2008
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,36.00,0,36,0,0,09,2,030,2008
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,44.00,0,42,1,0,09,2,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,09,2,030,2008
1,2018-06-27 14:41:37.000,4947.00,0,233,2357,0,1172.00,0,6,583,0,03,1,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,09,2,030,2008
2,2018-06-27 14:41:37.000,24387.00,14,10634,6701,153,2380.00,0,1358,511,0,03,1,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,03,1,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,03,1,030,2008
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,24.00,0,16,4,0,03,2,030,2008
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,3.00,0,1,1,0,03,2,030,2008
1,2018-06-27 14:41:37.000,2537.00,0,362,1087,0,752.00,0,2,375,0,01,1,030,2008
2,2018-06-27 14:41:37.000,28670.00,12,13568,7382,147,2325.00,0,605,860,0,01,1,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,01,1,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,01,1,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,03,2,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,03,2,030,2008
1,2018-06-27 14:41:37.000,5542.00,0,342,2600,0,288.00,0,14,137,0,07,1,030,2008
2,2018-06-27 14:41:37.000,32421.00,15,14996,8668,36,2888.00,0,1229,808,19,07,1,030,2008
3,2018-06-27 14:41:37.000,46.00,0,20,13,0,0.00,0,0,0,0,07,1,030,2008
4,2018-06-27 14:41:37.000,106.00,0,20,43,0,0.00,0,0,0,0,07,1,030,2008
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,91.00,0,87,2,0,07,2,030,2008
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,65.00,0,63,1,0,07,2,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,07,2,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,07,2,030,2008
1,2018-06-27 14:41:37.000,2204.00,0,184,1010,0,249.00,0,1,124,0,11,1,030,2008
2,2018-06-27 14:41:37.000,26724.00,6,9933,8378,14,1795.00,0,526,622,11,11,1,030,2008
3,2018-06-27 14:41:37.000,142.00,0,2,70,0,0.00,0,0,0,0,11,1,030,2008
4,2018-06-27 14:41:37.000,140.00,0,0,70,0,0.00,0,0,0,0,11,1,030,2008
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,1.00,0,1,0,0,11,2,030,2008
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,83.00,0,43,20,0,11,2,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,11,2,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,11,2,030,2008
1,2018-06-27 14:41:37.000,1445.00,0,521,462,0,50.00,0,32,9,0,12,1,030,2008
2,2018-06-27 14:41:37.000,17473.00,2,6260,5604,2,1698.00,0,526,586,0,12,1,030,2008
3,2018-06-27 14:41:37.000,228.00,0,0,114,0,0.00,0,0,0,0,12,1,030,2008
4,2018-06-27 14:41:37.000,220.00,0,0,110,0,0.00,0,0,0,0,12,1,030,2008
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,12,2,030,2008
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,24.00,0,20,2,0,12,2,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,12,2,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,12,2,030,2008
1,2018-06-27 14:41:37.000,3876.00,0,304,1786,0,974.00,0,0,487,0,04,1,030,2008
1,2018-06-27 14:41:37.000,3200.00,0,333,1395,34,491.00,0,1,238,6,02,1,030,2008
2,2018-06-27 14:41:37.000,21682.00,12,9322,5935,215,1807.00,0,861,473,0,02,1,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,02,1,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,02,1,030,2008
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,564.00,0,448,58,0,02,2,030,2008
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,11.00,0,1,5,0,02,2,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,02,2,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,02,2,030,2008
1,2018-06-27 14:41:37.000,3051.00,0,95,1478,0,432.00,0,2,215,0,06,1,030,2008
2,2018-06-27 14:41:37.000,24720.00,10,11297,6590,106,2748.00,0,1586,581,0,06,1,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,06,1,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,06,1,030,2008
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,222.00,0,192,15,0,06,2,030,2008
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,54.00,0,54,0,0,06,2,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,06,2,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,06,2,030,2008
1,2018-06-27 14:41:37.000,4094.00,0,258,1918,0,461.00,0,7,227,0,08,1,030,2008
2,2018-06-27 14:41:37.000,29480.00,0,12126,8642,31,2983.00,0,1409,752,31,08,1,030,2008
3,2018-06-27 14:41:37.000,406.00,0,102,152,0,0.00,0,0,0,0,08,1,030,2008
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,438.00,0,290,74,0,01,2,030,2008
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,8.00,0,0,4,0,01,2,030,2008
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,01,2,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,01,2,030,2008
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,10,2,030,2009
2,2018-06-27 14:41:37.000,17564.00,10,6869,5317,25,1349.00,0,663,343,0,04,1,030,2009
3,2018-06-27 14:41:37.000,7.00,0,5,1,0,0.00,0,0,0,0,04,1,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,04,1,030,2009
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,959.00,0,177,383,7,04,2,030,2009
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,31.00,0,27,2,0,04,2,030,2009
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,04,2,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,04,2,030,2009
1,2018-06-27 14:41:37.000,5756.00,0,776,2490,0,71.00,0,17,27,0,08,1,030,2009
2,2018-06-27 14:41:37.000,21909.00,16,10119,5770,107,1737.00,0,856,418,20,08,1,030,2009
3,2018-06-27 14:41:37.000,15.00,0,15,0,0,0.00,0,0,0,0,08,1,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,08,1,030,2009
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,561.00,0,15,273,0,08,2,030,2009
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,273.00,0,133,70,0,08,2,030,2009
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,08,2,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,08,2,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,07,2,030,2009
1,2018-06-27 14:41:37.000,4132.00,0,730,1701,0,149.00,0,21,64,0,09,1,030,2009
2,2018-06-27 14:41:37.000,22884.00,10,10330,6177,86,2175.00,0,1082,474,64,09,1,030,2009
3,2018-06-27 14:41:37.000,17.00,0,7,5,0,0.00,0,0,0,0,09,1,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,09,1,030,2009
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,645.00,0,101,272,0,09,2,030,2009
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,611.00,0,161,225,0,09,2,030,2009
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,09,2,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,09,2,030,2009
1,2018-06-27 14:41:37.000,4729.00,0,939,1895,0,143.00,0,15,64,0,11,1,030,2009
2,2018-06-27 14:41:37.000,28861.00,10,12251,8230,64,2786.00,0,1448,669,0,11,1,030,2009
3,2018-06-27 14:41:37.000,15.00,0,1,7,0,0.00,0,0,0,0,11,1,030,2009
1,2018-06-27 14:41:37.000,2107.00,0,1209,449,0,393.00,0,245,74,0,01,1,030,2009
2,2018-06-27 14:41:37.000,14623.00,3,5446,4536,46,1608.00,0,112,748,0,01,1,030,2009
3,2018-06-27 14:41:37.000,43.00,0,3,20,0,0.00,0,0,0,0,01,1,030,2009
4,2018-06-27 14:41:37.000,40.00,0,0,20,0,0.00,0,0,0,0,01,1,030,2009
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,99.00,0,99,0,0,01,2,030,2009
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,11.00,0,11,0,0,01,2,030,2009
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,01,2,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,01,2,030,2009
1,2018-06-27 14:41:37.000,4353.00,0,2217,1068,0,208.00,0,20,94,0,02,1,030,2009
2,2018-06-27 14:41:37.000,8895.00,6,4067,2388,22,530.00,0,102,214,0,02,1,030,2009
3,2018-06-27 14:41:37.000,76.00,0,2,37,0,0.00,0,0,0,0,02,1,030,2009
4,2018-06-27 14:41:37.000,70.00,0,0,35,0,0.00,0,0,0,0,02,1,030,2009
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,02,2,030,2009
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,120.00,0,104,8,0,02,2,030,2009
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,02,2,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,02,2,030,2009
1,2018-06-27 14:41:37.000,3892.00,0,1256,1318,0,304.00,0,10,147,0,06,1,030,2009
2,2018-06-27 14:41:37.000,21301.00,11,9404,5829,104,2287.00,0,1284,471,27,06,1,030,2009
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,06,1,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,06,1,030,2009
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,900.00,0,48,426,0,06,2,030,2009
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,953.00,0,487,233,0,06,2,030,2009
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,06,2,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,06,2,030,2009
1,2018-06-27 14:41:37.000,4300.00,0,1232,1534,0,194.00,0,10,92,0,10,1,030,2009
2,2018-06-27 14:41:37.000,27777.00,7,11928,7851,63,2479.00,0,1319,580,0,10,1,030,2009
3,2018-06-27 14:41:37.000,5.00,0,5,0,0,0.00,0,0,0,0,10,1,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,10,1,030,2009
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,293.00,0,270,0,10,10,2,030,2009
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,1383.00,0,1007,188,0,10,2,030,2009
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,10,2,030,2009
1,2018-06-27 14:41:37.000,3784.00,0,1890,947,0,389.00,0,9,190,0,04,1,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,11,1,030,2009
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,11,2,030,2009
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,1426.00,0,904,261,0,11,2,030,2009
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,11,2,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,11,2,030,2009
1,2018-06-27 14:41:37.000,3828.00,0,768,1530,0,144.00,0,26,59,0,12,1,030,2009
2,2018-06-27 14:41:37.000,27480.00,9,12905,7254,27,2384.00,0,1216,584,0,12,1,030,2009
3,2018-06-27 14:41:37.000,81.00,0,7,37,0,0.00,0,0,0,0,12,1,030,2009
4,2018-06-27 14:41:37.000,70.00,0,0,35,0,0.00,0,0,0,0,12,1,030,2009
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,290.00,0,40,125,0,12,2,030,2009
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,933.00,0,827,53,0,12,2,030,2009
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,12,2,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,12,2,030,2009
1,2018-06-27 14:41:37.000,4969.00,0,1871,1549,0,206.00,0,4,101,0,03,1,030,2009
2,2018-06-27 14:41:37.000,15888.00,8,5092,5362,30,610.00,0,156,227,0,03,1,030,2009
3,2018-06-27 14:41:37.000,33.00,0,5,14,0,0.00,0,0,0,0,03,1,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,03,1,030,2009
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,90.00,0,50,20,0,03,2,030,2009
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,212.00,0,210,1,0,03,2,030,2009
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,03,2,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,03,2,030,2009
1,2018-06-27 14:41:37.000,4836.00,0,996,1920,0,323.00,0,79,122,0,05,1,030,2009
2,2018-06-27 14:41:37.000,20295.00,4,7753,6094,156,1632.00,0,681,385,80,05,1,030,2009
3,2018-06-27 14:41:37.000,42.00,0,4,19,0,0.00,0,0,0,0,05,1,030,2009
4,2018-06-27 14:41:37.000,21.00,0,1,10,0,0.00,0,0,0,0,05,1,030,2009
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,963.00,0,1,481,0,05,2,030,2009
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,407.00,0,379,14,0,05,2,030,2009
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,05,2,030,2009
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,05,2,030,2009
1,2018-06-27 14:41:37.000,5411.00,0,673,2369,0,120.00,0,18,51,0,07,1,030,2009
2,2018-06-27 14:41:37.000,21667.00,4,10524,5427,127,1503.00,0,938,201,72,07,1,030,2009
3,2018-06-27 14:41:37.000,82.00,0,2,40,0,0.00,0,0,0,0,07,1,030,2009
4,2018-06-27 14:41:37.000,77.00,0,1,38,0,0.00,0,0,0,0,07,1,030,2009
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,1096.00,0,0,548,0,07,2,030,2009
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,529.00,0,215,157,0,07,2,030,2009
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,07,2,030,2009
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,728.00,0,88,320,0,04,2,030,2010
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,1534.00,0,1278,128,0,04,2,030,2010
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,04,2,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,04,2,030,2010
1,2018-06-27 14:41:37.000,4056.00,0,1010,1523,0,355.00,0,145,105,0,04,1,030,2010
2,2018-06-27 14:41:37.000,26857.50,23,12506,7161,8,3430.00,0,1988,721,0,04,1,030,2010
3,2018-06-27 14:41:37.000,124.00,0,4,60,0,0.00,0,0,0,0,04,1,030,2010
4,2018-06-27 14:41:37.000,102.00,0,0,51,0,0.00,0,0,0,0,04,1,030,2010
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,500.00,0,192,154,0,05,2,030,2010
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,1149.00,0,963,93,0,05,2,030,2010
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,05,2,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,05,2,030,2010
1,2018-06-27 14:41:37.000,5251.00,0,1231,2010,0,452.00,0,22,215,0,05,1,030,2010
2,2018-06-27 14:41:37.000,28418.75,22,11825,8223,61,3806.50,0,1979,889,22,05,1,030,2010
3,2018-06-27 14:41:37.000,32.00,0,0,16,0,0.00,0,0,0,0,05,1,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,05,1,030,2010
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,166.00,0,2,82,0,06,2,030,2010
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,1468.00,0,1074,197,0,06,2,030,2010
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,06,2,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,06,2,030,2010
1,2018-06-27 14:41:37.000,5496.00,0,1294,2101,0,361.00,0,71,145,0,06,1,030,2010
2,2018-06-27 14:41:37.000,30130.50,13,12492,8582,208,4060.00,0,1898,1054,24,06,1,030,2010
3,2018-06-27 14:41:37.000,59.00,0,3,28,0,0.00,0,0,0,0,06,1,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,06,1,030,2010
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,236.00,0,154,41,0,08,2,030,2010
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,941.00,0,901,20,0,08,2,030,2010
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,08,2,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,08,2,030,2010
1,2018-06-27 14:41:37.000,6461.00,0,1397,2532,0,330.00,0,32,149,0,08,1,030,2010
2,2018-06-27 14:41:37.000,22818.50,17,10428,6072,106,3077.50,0,1653,683,26,08,1,030,2010
3,2018-06-27 14:41:37.000,16.00,0,2,7,0,0.00,0,0,0,0,08,1,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,08,1,030,2010
3,2018-06-27 14:41:37.000,43.00,0,3,20,0,0.00,0,0,0,0,11,1,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,11,1,030,2010
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,217.00,0,33,92,0,07,2,030,2010
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,923.00,0,921,1,0,07,2,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,07,2,030,2010
1,2018-06-27 14:41:37.000,5922.00,0,1190,2366,0,152.00,0,38,57,0,07,1,030,2010
2,2018-06-27 14:41:37.000,23046.75,18,9039,6978,19,3736.75,0,2181,689,79,07,1,030,2010
3,2018-06-27 14:41:37.000,105.00,0,1,52,0,0.00,0,0,0,0,07,1,030,2010
4,2018-06-27 14:41:37.000,140.00,0,0,70,0,0.00,0,0,0,0,07,1,030,2010
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,294.00,0,84,105,0,09,2,030,2010
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,626.00,0,442,92,0,09,2,030,2010
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,09,2,030,2010
1,2018-06-27 14:41:37.000,4524.00,0,1256,1634,0,767.00,0,9,379,0,09,1,030,2010
2,2018-06-27 14:41:37.000,22242.75,16,10495,5788,73,2393.00,0,1437,451,24,09,1,030,2010
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,100.00,0,0,50,0,10,2,030,2010
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,1010.00,0,718,146,0,10,2,030,2010
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,10,2,030,2010
1,2018-06-27 14:41:37.000,3670.00,0,622,1524,0,630.00,0,16,307,0,10,1,030,2010
2,2018-06-27 14:41:37.000,24968.50,16,10294,7282,46,3537.50,0,1375,1061,18,10,1,030,2010
3,2018-06-27 14:41:37.000,70.00,0,0,35,0,0.00,0,0,0,0,10,1,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,10,1,030,2010
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,560.00,0,100,230,0,11,2,030,2010
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,738.00,0,558,90,0,11,2,030,2010
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,11,2,030,2010
1,2018-06-27 14:41:37.000,5072.00,0,732,2170,0,1020.00,0,6,507,0,11,1,030,2010
2,2018-06-27 14:41:37.000,27502.25,21,11054,8218,1,3460.25,0,1607,903,21,11,1,030,2010
3,2018-06-27 14:41:37.000,29.00,0,1,14,0,0.00,0,0,0,0,09,1,030,2010
4,2018-06-27 14:41:37.000,20.00,0,0,10,0,0.00,0,0,0,0,09,1,030,2010
1,2018-06-27 14:41:37.000,0.00,0,0,0,0,810.00,0,50,380,0,01,2,030,2010
2,2018-06-27 14:41:37.000,0.00,0,0,0,0,392.00,0,380,6,0,01,2,030,2010
3,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,01,2,030,2010
4,2018-06-27 14:41:37.000,0.00,0,0,0,0,0.00,0,0,0,0,01,2,030,2010
1,2018-06-27 14:41:37.000,3549.00,0,641,1454,0,124.00,0,76,24,0,01,1,030,2010
